TradingDay,hc,rb,i,j,jm,au,ag,v,ru,l,pp,bu,TA,FG,MA,y,p,m,a,c,cs,jd,RM,CF,SR,OI
20181017,0.0,0.0,0.0,5238.222275937194,2340.0365630713004,-0.0,-0.0,303.64734040653605,0.0,-0.0,0.0,0.0,-0.0,-1060.6084954281548,577.0340450086635,0.0,-917.2447647847016,1399.8269267160183,-0.0,-323.53736512008106,0.0,4024.239632679175,-1003.2802898210005,-772.841664515043,0.0,0.0
20181018,3044.0251572327034,-0.0,-0.0,-8708.516002675407,-2168.7035001401027,0.0,-0.0,1076.0959470636706,-0.0,0.0,0.0,-0.0,-0.0,2875.5404128611253,-0.0,-0.0,1671.5419974926874,-814.6738819884296,-0.0,-1077.2966903519139,-0.0,-706.5349169505894,-1005.225756882703,2131.790952282593,0.0,-0.0
20181019,-306.62580411431446,-0.0,-0.0,-2049.343414245924,-4094.9464616870982,0.0,0.0,3702.302338033228,0.0,0.0,-0.0,-0.0,512.5284738041007,-1216.3310121644624,-0.0,-0.0,0.0,290.5299639622809,-0.0,-430.57050592034204,0.0,-280.27646438153204,233.14700899610898,1620.5292457866062,735.2941176470587,-0.0
20181022,-2126.005953037164,0.0,0.0,0.0,802.8600465968067,-0.0,-0.0,-2966.6928121783403,-374.5318352059884,0.0,-0.0,0.0,626.4236902050096,-1984.7513291890318,-0.0,0.0,0.0,-4072.7294268981973,-0.0,0.0,0.0,-1498.478847493989,-4594.122649188517,-1243.2728797020097,-501.2598585342853,0.0
20181023,725.388601036275,-0.0,-0.0,0.0,3974.257309903503,0.0,0.0,-625.7678320583159,2076.850454345,-0.0,0.0,-0.0,-230.41474654377427,605.8458040991496,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,282.2241279062181,-472.41166106486855,-458.49469506548536,-1038.5630232014591,-0.0
20181024,0.0,0.0,3272.3772858517877,0.0,945.5456929335605,72.21520129986503,0.0,310.07826471550305,-166.70592019651093,0.0,-0.0,-0.0,920.5996080301111,-1056.6061809467958,0.0,-0.0,-0.0,1246.2908011869397,0.0,0.0,0.0,-2783.67678937057,1154.9183592194347,-260.8840835399066,-1737.6312658892766,-0.0
20181025,0.0,0.0,-1326.1012497679067,882.9568788500912,2874.0950692000356,487.45260877415916,0.0,619.1950464396402,2680.067471652533,-0.0,-0.0,1637.4929418407758,4550.715404422486,1206.190078370526,-0.0,-0.0,-0.0,-615.4747948417331,0.0,0.0,0.0,1187.001832589946,-0.0,2929.6887417639637,1064.653503677883,-0.0
20181026,-0.0,858.7786259541958,2057.0580284625685,-1594.6336898585455,-854.1357954329524,-0.0,-0.0,-624.0249609984519,-842.853319547429,-0.0,0.0,797.0938859971841,-58.41045776606769,-676.6917293233064,-0.0,-70.54673721339833,-0.0,175.84994138335404,-0.0,0.0,0.0,6387.85315176673,0.0,553.025374105405,-0.0,0.0
20181029,-0.0,-3705.5309207247774,-186.6591410718221,-5394.9972859724685,-2974.517676622017,-0.0,-0.0,-777.6124998488067,8382.764066585913,-0.0,-0.0,1150.4216889394868,-4903.264026607063,-0.0,-0.0,-458.5537918871437,0.0,-0.0,-0.0,0.0,0.0,-1169.8779977336762,-0.0,1859.2297476759577,-0.0,0.0
20181030,0.0,1050.4610684934705,371.5746273035833,1292.5728354534197,858.1105818298538,-0.0,-0.0,1317.8294573643268,-172.67856304613065,654.6644844517255,-10.24695153191902,346.82370630245174,-295.3337271116413,0.0,1692.7083333333278,-0.0,-0.0,-0.0,-0.0,0.0,247.42268041238083,1016.2921070778743,-0.0,-697.2111553784907,0.0,-0.0
20181031,-0.0,-1084.3373493975903,-2042.7129959790595,-0.0,-143.78212098786247,-847.6104598737645,-0.0,0.0,2115.469780668043,1094.7025563731438,-2623.0852059217386,-812.3011664899141,0.0,-0.0,131.3293322295771,0.0,0.0,-0.0,0.0,-0.0,-1482.704075790793,-1756.018737030856,0.0,0.0,0.0,-0.0
20181101,-0.0,-0.0,-5221.582541170175,-0.0,-573.8880918220916,289.7815780867731,-0.0,1168.224299065423,-620.0352265996265,988.4678747940566,1495.9016393442625,4056.8118231789435,1406.025824964131,-0.0,6293.475350984607,-0.0,-0.0,-0.0,-0.0,-52.8820729772621,-660.6201872041378,-370.3775348449268,-0.0,-0.0,-0.0,-0.0
20181102,0.0,0.0,-4179.276266830712,0.0,-1768.9530685920595,72.70087448501029,0.0,311.52647975076496,-1867.0860935790015,0.0,0.0,4441.013531922628,3352.284779438905,0.0,-1818.340725404663,-0.0,-0.0,4754.601226993862,-0.0,-528.8207297726075,-1245.333445913655,558.5296904121423,-0.0,0.0,-0.0,-0.0
20181105,0.0,0.0,1347.449470644852,0.0,1696.7509025270706,145.26966159056772,55.6637907041482,-0.0,2174.8779405237565,0.0,-0.0,-1671.856909011035,-349.24330616995815,-0.0,-2588.1698046469687,0.0,0.0,-2326.595734171099,-784.6556233652997,425.53191489361467,0.0,-4140.50585549282,-1364.0238704177423,-0.0,0.0,0.0
20181106,-0.0,-0.0,-1066.9253152279332,0.0,-1011.5606936416129,90.77705156136625,-55.6637907041482,-0.0,-988.7640449438259,-0.0,-0.0,-360.8001388527543,943.9528023598854,-1126.1261261261343,6264.992172078154,-0.0,-0.0,-1024.5276965449555,-145.30659691950814,106.15759105662016,-669.4560669455819,534.2624854819989,-0.0,-0.0,-0.0,-0.0
20181107,-0.0,-0.0,390.0648523230687,-0.0,-650.2890173410444,89.23790826342723,-0.0,0.0,-764.0449438202306,-0.0,-0.0,-2632.36825810422,4327.305373861735,225.22522522522456,4216.590021571605,-0.0,-0.0,-1273.0744748567786,-691.0452058738832,423.616656647327,838.2253231172347,731.3045529606019,-630.782169890664,-0.0,-0.0,0.0
20181108,0.0,0.0,1764.705882352941,-0.0,-0.0,-713.5850139381708,-0.0,0.0,-88.33922261483002,0.0,0.0,-4513.256704170177,-662.4313414069204,-1666.666666666662,-1885.6957874349337,-0.0,-0.0,-0.0,1779.0741782619702,211.5285285260147,-586.512837361607,893.1837907508724,2439.024390243903,0.0,0.0,-0.0
20181109,-0.0,-0.0,961.5384615384642,-0.0,-0.0,-249.64336661911165,-643.8969764837608,0.0,265.01766784452604,-0.0,-0.0,707.964601769919,3099.8415126124883,-1060.6060606060576,1616.0560230450799,-0.0,-0.0,317.2588832487245,-517.028774643371,2217.5296572429784,1004.8168948907346,1495.5091806664054,385.43897216274553,0.0,-0.0,-0.0
20181112,-0.0,-0.0,-1913.9194139194192,-2041.6843896214434,0.0,-0.0,-1119.820828667422,0.0,-0.0,-0.0,-0.0,-0.0,-2813.196553323251,-0.0,2878.7550130518275,0.0,-0.0,254.2110007851806,-1671.2317393632597,524.8125767732779,669.1802908772291,-3577.2851860399287,-0.0,-0.0,-0.0,-0.0
20181113,-166.4355062413264,0.0,-3445.054945054945,-106.3377286261043,-2021.3156927600076,-0.0,-0.0,0.0,-582.4372759856547,0.0,0.0,-0.0,554.6995377503857,0.0,213.04164315503857,-0.0,364.9635036496472,604.7103755569718,949.6402877697828,-2380.5166161548827,0.0,326.9382741847226,-0.0,-0.0,-0.0,-0.0
20181114,-166.4355062413264,0.0,388.00240855036463,0.0,1984.564498346193,18.15211472135963,-0.0,0.0,-537.6344086021569,0.0,-0.0,4759.071980963721,-0.0,0.0,5582.395596594207,-0.0,4387.583219700003,1314.523885860851,-0.0,-797.2382665430392,-1746.3617463617538,4426.136024766354,859.845227858993,0.0,0.0,-0.0
20181115,0.0,-0.0,293.54207436399423,0.0,0.0,1125.3289864893811,0.0,1258.8512981904055,-0.0,0.0,0.0,-3414.582126504063,0.0,0.0,-1743.2689854074931,0.0,-648.2281763180548,1549.204492118054,-0.0,-2209.9536712944796,-1169.368904268228,-1023.854402091541,2671.2747836650165,0.0,0.0,0.0
20181116,-55.21811154058951,-0.0,0.0,0.0,0.0,163.33938294010804,0.0,1563.7828383697681,0.0,0.0,0.0,312.30480949405853,0.0,0.0,-2493.6309779550074,0.0,-467.4001758185067,-6784.187420453932,0.0,1012.1771156281728,841.4040155183563,230.73521962304554,-6172.851403801169,167.33601070951093,0.0,0.0
20181119,496.82587279354595,1184.346035015455,0.0,-1950.2074688796647,-0.0,0.0,0.0,-2322.016200196622,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3701.15678923938,-0.0,2796.554717581212,1113.294040602487,-0.0,710.6644764389496,-42.19409282700074,-832.2740035993845,775.8764809249163,-1270.691408019883,-0.0,-0.0
20181120,1214.1280353200923,4972.981443626497,-0.0,-4986.8652795605985,-795.6600361663684,0.0,0.0,-539.7070161912013,-0.0,-1214.57489878542,-0.0,944.5843828715354,-0.0,-0.0,3275.987380145416,-0.0,1875.3857597290582,0.0,-0.0,-911.3924050632959,-0.0,2871.0474287111333,935.5764646989836,-1217.2038956365072,-0.0,0.0
20181121,0.0,950.0204570514534,0.0,-613.6267456622875,506.32911392405543,-107.41138560687769,-0.0,470.58823529412666,-0.0,1396.6189117181204,-0.0,8783.75617259229,2919.254658385094,0.0,8668.874130378867,0.0,1518.0607278301704,0.0,0.0,0.0,0.0,-5713.260720509983,-1917.3412867490404,-966.9711937645287,0.0,0.0
20181122,-0.0,-133.618385889888,-0.0,-0.0,-1051.8679724338103,465.6995792091388,565.7708628005619,-2034.4400055104397,-0.0,-3267.251239039244,-203.06859205775714,3717.8844994015035,2774.0092114622626,0.0,458.5064904744303,-0.0,-861.2566379947386,-0.0,-0.0,-0.0,-0.0,137.23696248856996,-0.0,-1002.2631749110888,-0.0,0.0
20181123,-0.0,-0.0,-4146.576663452266,-0.0,-1704.7515415306434,0.0,-1015.5228904445822,-313.8567316050558,-0.0,-4924.129968662389,8925.964328130472,7540.104816336506,4832.716995843627,-0.0,6257.34142521534,-0.0,-1725.3854518541734,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
20181126,-0.0,1932.1004692244105,-3760.848601735777,-0.0,-0.0,-107.27695333449336,-365.68213783402837,3788.4790766516585,0.0,-945.6264775413663,714.3280562822802,5222.424136815118,2233.874798302128,-0.0,6365.971174609034,0.0,286.94404591105695,-3365.906623235611,-0.0,0.0,463.3529907329327,-0.0,-0.0,-0.0,-0.0,0.0
20181127,-0.0,-857.9673865813457,-0.0,-0.0,0.0,-429.2229585474418,-0.0,-2034.6081781108776,-0.0,-0.0,-47.22287224946035,291.70455210111027,2809.4553676805867,0.0,493.14879762058723,-0.0,-0.0,-253.34781035106778,-0.0,0.0,1933.1895676255108,-264.0422467594816,-0.0,-0.0,0.0,-1898.5371926548316
20181128,0.0,-1516.089108910886,0.0,-2067.3076923076865,0.0,-967.0498271063328,-0.0,1869.9349857041352,0.0,0.0,-7686.849681769272,-8875.744500665514,-5623.590823036812,306.9838833461235,-5353.417043446163,0.0,0.0,0.0,0.0,356.23409669211304,1669.1392075332546,-936.1497839654413,0.0,0.0,0.0,357.92094615622835
20181129,0.0,0.0,0.0,-285.540236965131,0.0,1437.6937887920708,0.0,779.4402731868443,-0.0,-0.0,2646.105513155387,1014.236770305841,2483.6546696467763,306.5141298903528,3141.0450840390263,0.0,0.0,0.0,0.0,-1422.4073414572508,-827.144006524099,-0.0,0.0,0.0,0.0,-0.0
20181130,-0.0,-0.0,-0.0,-847.2586007570969,-0.0,-71.8013202949496,-0.0,805.4175948353361,0.0,0.0,-2659.139278574269,-0.0,-1300.528475853133,-3058.105762997964,6330.020232709934,0.0,0.0,-0.0,0.0,-253.54969574037173,495.25592651488364,0.0,-0.0,0.0,-0.0,783.3307222309195
20181203,0.0,-2364.8648648648586,-1758.2417582417606,-9763.009995571718,0.0,-787.1198820766442,-0.0,3048.5481632894466,-0.0,0.0,-2284.2639593908625,-7407.407407407391,-929.7520661157033,2617.553121819988,2442.2327465763847,-0.0,-0.0,0.0,-0.0,-0.0,-6113.185760263379,0.0,0.0,0.0,0.0,-943.6451261960435
20181204,0.0,-1259.2137592137656,-3921.866470462598,-3161.5925058548137,758.944705457181,0.0,283.3663927458102,2542.8544728527427,0.0,0.0,0.0,139.90638990638865,-1457.627118644076,-154.14919741433243,-14553.85038662939,0.0,0.0,-0.0,-0.0,1725.9414225941398,288.7788778877951,-0.0,-0.0,-0.0,-0.0,303.2140691327986
20181205,0.0,0.0,-1187.904967602594,0.0,2592.2962730977115,395.18591701091066,-339.5592535621321,470.2379197499926,0.0,0.0,0.0,2748.196820361768,-5452.077446244632,1378.7822780799454,-836.9897336255899,-0.0,-0.0,0.0,335.98045204642165,-527.6052649744838,0.0,0.0,0.0,0.0,0.0,0.0
20181206,-0.0,-0.0,-0.0,-0.0,1568.1329534508538,359.2599245554271,56.56112668612787,-2644.8888598421177,-0.0,-0.0,-0.0,6228.672006896792,801.871032408959,-458.19555975436805,2578.5761372946313,0.0,0.0,-0.0,489.52257320980635,-425.19341611215793,-0.0,823.3957978421299,0.0,-0.0,0.0,1014.9977276170339
20181207,0.0,-651.8518518518479,-1279.3176972281497,0.0,4515.059155636164,125.04465880671472,141.52278516839885,1251.5218814431284,0.0,0.0,0.0,-0.0,0.0,3047.6230281879157,-4128.056525296107,-0.0,-0.0,-0.0,3068.4305199149185,1433.1210191082805,-0.0,-369.108461101644,0.0,-0.0,0.0,0.0
20181210,-0.0,2518.518518518517,635.6188979912621,-3805.1381483276737,-1529.0285032589354,1018.2207931404217,0.0,-3924.685470654208,-0.0,-0.0,-0.0,-863.3093525179778,-0.0,-454.22739221555213,2902.9473865573827,0.0,0.0,-0.0,-557.3089283018318,-214.93820526597435,-0.0,-0.0,-0.0,0.0,-0.0,-509.89802039594497
20181211,0.0,0.0,-421.7195576057458,-1066.4081434803818,-250.2017407965267,-158.9544330625445,-0.0,-1738.6129314683753,-0.0,-0.0,-0.0,6030.1787223516285,-0.0,-3309.5190680075802,6716.232812042968,-0.0,-0.0,0.0,-62.31512483897862,-644.1231255933717,0.0,0.0,0.0,0.0,-0.0,-450.48500448758693
20181212,0.0,-0.0,210.9706988849537,127.3885350318594,1842.9326646262734,-1025.1884524042173,-0.0,1442.913818429971,0.0,0.0,0.0,-2764.2811493484237,0.0,466.0823388340162,-404.8961872726376,0.0,0.0,0.0,1493.2338205421247,107.0666573050296,0.0,0.0,0.0,0.0,0.0,1715.96515826658
20181213,0.0,0.0,-1897.7337903989487,5499.683959741306,6842.0297805860655,-141.51777817087554,0.0,1925.4161887880994,1067.1409515340151,0.0,0.0,-880.1307340016984,0.0,0.0,-2139.479737356542,-0.0,0.0,0.0,2435.251165676401,-427.69316073935096,-0.0,-0.0,-0.0,-0.0,0.0,-330.1133218182162
20181214,-749.2795389048956,0.0,-1469.8490800629704,-301.2601658291677,1797.1553990046755,-0.0,-0.0,-318.22522979240006,-1238.4249772641995,0.0,0.0,-2470.9419779683526,0.0,0.0,-2780.1275902190105,-0.0,0.0,-0.0,1450.4726173072586,106.95187165776254,0.0,-0.0,2025.2025202520276,0.0,0.0,-1344.6884805020259
20181217,-289.2722422489819,-0.0,-1358.4117032392837,1189.5917356541097,-2239.1476734965377,-0.0,-0.0,791.7656373713249,395.95248570171344,0.0,881.8342151675433,-72.51631617113786,515.7962604771185,0.0,-447.336315575441,37.355248412401004,-0.0,375.6574004507832,-1528.4395364795987,587.6068376068272,-0.0,0.0,1091.2712768750407,-0.0,0.0,0.0
20181218,-348.68535035203524,0.0,-0.0,-4352.1649290879905,-4163.461439839174,0.0,0.0,0.0,0.0,0.0,140.47680714347894,-0.0,-643.0910720348907,-0.0,-0.0,-1718.662492259515,0.0,-601.0518407212585,-764.0990227085915,1178.686902088307,215.33161068043697,-0.0,-644.8690434640685,-0.0,-0.0,-0.0
20181219,873.1089310116204,-0.0,205.76131687243296,-697.9902335051114,-3336.418870243245,0.0,0.0,0.0,-0.0,0.0,571.0955710955715,-0.0,-1349.1843350727183,-0.0,0.0,-1562.8193135806896,0.0,0.0,443.1798197158017,-2263.560712781569,-1293.3836969528647,344.03669724770765,46.18937644342634,-0.0,-0.0,0.0
20181220,639.4449802415655,0.0,3905.4511961196818,908.8642371139084,-746.4773327610027,-0.0,-0.0,-767.4597083653168,0.0,-0.0,-0.0,-1187.8247958426155,-804.3758043758116,0.0,0.0,-0.0,0.0,-0.0,-1391.7461308424856,107.50140841002201,-172.0818086319846,-229.35779816514247,0.0,0.0,-0.0,-0.0
20181221,463.2992784551499,0.0,203.37433905925124,706.5390968952515,1257.0754940598788,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1771.279455282531,-1730.8948399738722,-0.0,-0.0,-36.76470588235202,0.0,525.7228689447993,2621.581699574683,748.4630312938571,342.9061924478343,-0.0,-0.0,-0.0,-0.0,-0.0
20181224,-2425.645742749577,-1624.8574686431007,-2415.7026752661072,-1306.8650649882754,83.70034331327477,0.0,0.0,0.0,0.0,-0.0,-0.0,1753.1381311278437,-1763.553233180929,-0.0,-0.0,0.0,-0.0,1957.8449246536,1811.6195680013593,3428.8896351982316,2487.1373353781073,0.0,-0.0,-0.0,-0.0,-0.0
20181225,-2902.023036807927,-3046.619111608779,-2024.3661562040259,-9212.28086180421,-5172.054448099037,0.0,0.0,-0.0,-0.0,-0.0,-0.0,10664.923631027817,-0.0,-0.0,-0.0,-0.0,-0.0,-606.9950363591083,-354.5649782619973,-1732.669276341453,-729.6137339055707,0.0,189.48365703457543,-0.0,-0.0,-0.0
20181226,-411.78696945121055,318.748188930735,2661.277480241061,202.02020202019645,591.5674591840386,139.32427725530462,640.1335930976882,0.0,-0.0,0.0,-1515.6983038614262,603.5478055133684,-243.47826086957244,0.0,-1251.6184721622635,0.0,0.0,-114.37285550895334,-177.9360839022541,-436.9197160021755,0.0,-0.0,-47.37091425864057,0.0,0.0,0.0
20181227,-977.7777777777778,-0.0,-408.8070021516256,184.94055482165237,42.808219178068526,-835.3641361137646,1220.7087773916614,0.0,0.0,0.0,-1214.964513412729,-5279.5158354129535,69.48073499683757,77.94232268120753,-3088.260130007635,-0.0,0.0,-0.0,-325.9259259259317,-0.0,-0.0,0.0,284.6299810246665,0.0,-0.0,-0.0
20181228,0.0,0.0,1219.5134546168154,-634.0819022457081,0.0,1080.5205849747372,3418.8348650186867,-617.7606177605926,0.0,350.0583430571725,0.0,614.0722936990379,4233.906079241793,779.4232268121673,-507.6436444690437,-0.0,-0.0,0.0,-501.62289760991473,0.0,0.0,0.0,475.0603473334396,0.0,-0.0,-0.0
20190102,-0.0,-0.0,-2028.4163437692537,1288.7953708574519,-0.0,313.5092081555879,599.6612335260078,-3402.9470435357466,-0.0,-2562.6170253181567,-0.0,4097.126277977331,1824.4502376785263,-0.0,-670.8606002303735,0.0,0.0,0.0,-944.2313366774794,-0.0,-0.0,-0.0,-2476.783697611599,0.0,-0.0,0.0
20190103,0.0,2158.4861028977016,3048.8592081848224,-6406.622904376856,0.0,1666.233768346422,2752.671021870697,-387.29666924863807,0.0,-116.27906976743552,0.0,-3992.7513847590344,-2850.078943226874,0.0,-3595.3277796886678,0.0,695.9547629404004,0.0,0.0,0.0,0.0,-0.0,-762.9947544110685,-0.0,383.9590443686043,0.0
20190104,0.0,1813.8677479565367,5676.962695478271,-213.16280309085474,0.0,-52.02913631633306,909.9848418233198,0.0,0.0,0.0,0.0,-4111.714507370058,-5899.374049341558,997.6976208749102,-1752.9215358931579,0.0,173.38743392047633,0.0,-0.0,-0.0,-0.0,-943.1181844975022,-1776.5310892940581,-605.4490413723526,-1838.0063728248838,0.0
20190107,0.0,1959.4109329607088,1389.1568589620003,0.0,0.0,-0.0,-53.04363252024265,0.0,-1435.204727733228,0.0,447.91547031123594,0.0,-278.2704458738312,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-4282.875219698784,46.75081813931287,-1274.3241497111458,-1151.0419719296578,-30.581039755354116
20190108,-0.0,-856.4289626036771,-195.0290879561265,763.7474541751361,920.5020920502045,-0.0,-1799.6559796406386,-0.0,0.0,-0.0,-2933.607726983748,-0.0,-1438.849596335068,-0.0,-0.0,1119.9421965317865,0.0,-0.0,0.0,-0.0,-0.0,-145.98540145984626,-0.0,-33.43363423604778,-1650.2832187834892,-458.6454777738063
20190109,0.0,56.81818181818286,-1750.1219498360715,306.67458062466676,-588.4951373967975,-0.0,-53.178432942828906,-0.0,942.1841541755873,-0.0,605.991310313292,0.0,-3615.942688392335,-0.0,0.0,0.0,300.04286326618205,-0.0,-0.0,0.0,0.0,0.0,0.0,-597.8080371969319,-126.06577828631835,336.28859675939407
20190110,0.0,0.0,-1172.4701488832843,1181.0019843101081,-759.014935988611,0.0,427.4075139690741,-0.0,-2472.347620055608,-0.0,-0.0,0.0,-404.2767858054921,-0.0,0.0,-428.7245444801608,-2139.957722898138,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-198.67726117914174,1171.4256984302056,-0.0
20190111,0.0,711.4399544678406,984.2605500427705,-4896.319255196586,-6892.228894383619,-0.0,-1014.145804773541,0.0,0.0,0.0,0.0,848.6562942008533,-600.4008680467674,0.0,0.0,-643.7775651807581,85.47008547009013,-0.0,-0.0,-0.0,481.61120840630275,-0.0,-0.0,132.05678441729665,-629.2000555300633,-0.0
20190114,0.0,2041.710041921692,1575.5880818514656,-1705.8671491341463,-33.47539966361319,0.0,-962.1871466644168,-0.0,-0.0,-0.0,-0.0,-3380.3420414171196,-332.72408643409307,-0.0,-0.0,214.8227712137546,0.0,-0.0,-0.0,821.4676889375753,965.5531353750645,-0.0,-0.0,0.0,126.01102354965563,663.6826670782465
20190115,-0.0,-3148.801466970439,-391.3954281031203,0.0,-1210.6821446369458,-0.0,53.72043211832639,-0.0,0.0,-0.0,0.0,1980.3406474021108,-1461.7940199335533,-0.0,0.0,-0.0,-0.0,-428.68277474667946,0.0,109.98262413640248,88.2033855318525,-0.0,-476.1904761904826,-0.0,-1090.7185138457594,-354.99305448370256
20190116,0.0,419.5804195804123,-195.1221369395759,0.0,-966.7761956918562,0.0,-269.215242460421,0.0,0.0,0.0,0.0,3406.7554824826702,-0.0,0.0,438.4216819450017,-0.0,-0.0,3266.590871765372,-0.0,-1767.4676852018438,-1061.2425900138126,-0.0,1805.235838411202,-0.0,-5273.108699139766,0.0
20190117,0.0,0.0,781.6318426197407,0.0,0.0,0.0,-215.48831320537533,0.0,-0.0,0.0,-125.34184138559765,-700.3295668550085,-0.0,-0.0,-3102.023192696767,-0.0,-0.0,-234.75763065627677,-119.58146487294559,331.49171270717915,617.5605676544767,-233.7131171487049,-1142.6084709690083,0.0,542.5709515859768,-0.0
20190118,0.0,0.0,5658.558128954226,1523.7159007127027,0.0,-0.0,134.7708894878736,0.0,0.0,0.0,1150.8659981768478,7513.066202090597,2702.7027027026957,0.0,319.95547110418624,0.0,0.0,-1734.674369698916,-1254.855542180454,-219.78021978022255,-176.25069457682955,1342.2837078678122,-573.888091822105,-0.0,0.0,0.0
20190121,-0.0,330.3055326176626,1920.6795314390242,-3463.612643173706,-0.0,649.0089457989856,-0.0,-0.0,0.0,0.0,0.0,7252.815653936072,6310.064878742665,0.0,3103.5872632003156,0.0,0.0,-1961.5900807722458,-1283.9653627948633,-987.926547137064,-1411.557398612421,-2339.5497829100314,0.0,0.0,0.0,0.0
20190122,0.0,-330.3055326176626,-2639.0784012735403,-532.5587024933496,0.0,-35.19614955054253,-0.0,0.0,-0.0,-0.0,-0.0,-3168.240246894863,-189.64796016822757,-0.0,-2380.952380952372,-0.0,-0.0,388.73609767889695,0.0,-984.4194159703582,-527.2472873173582,5367.7439735084945,0.0,-0.0,-1625.220285882126,0.0
20190123,0.0,302.7800715661895,377.7313292290662,0.0,0.0,-247.15332525518082,-658.6169045005475,0.0,0.0,0.0,0.0,653.6349794681661,-1370.0765872288673,0.0,-351.2880562060963,-0.0,0.0,-387.22204729130004,-0.0,163.666121112928,349.8038375943544,58.799698016357624,-0.0,-0.0,908.1647956657596,-0.0
20190124,871.0311885361048,1978.8419546038438,1615.9695817490538,-416.05482134116,-0.0,211.6962966374894,466.52030735454986,-0.0,-0.0,-0.0,-0.0,1052.2882771590891,125.04055316469788,0.0,-0.0,0.0,0.0,-1084.2217324156961,0.0,163.13213703099353,-87.41265420422705,-774.8472828876844,0.0,0.0,-338.3757961783494,-0.0
20190125,1007.1528026166341,823.2711306256864,-280.1120448179339,685.2667645619259,-0.0,282.23680509331524,-27.38975623117015,0.0,0.0,0.0,-0.0,5239.066729052845,2822.201594537512,0.0,0.0,0.0,-0.0,1003.0937356504514,0.0,-2938.777468573075,-2886.5079009855062,655.7377049180309,-0.0,0.0,59.64214711730371,-0.0
20190128,-1111.4267891222719,-781.6711590296495,3081.2324929972046,-0.0,0.0,-1907.454148744604,-3724.496851978005,-0.0,473.7295434969846,-0.0,0.0,-2450.439692982001,-3611.0720809329787,-0.0,-0.0,0.0,0.0,308.5843892007804,-0.0,490.1960784313679,174.9016178399658,-89.65929468021548,-0.0,0.0,-1112.9882734193093,0.0
20190129,55.58686629733252,-161.72506738544772,1816.5304268846498,-0.0,-0.0,-703.6218517099531,-705.4316974643599,-0.0,818.2601205857072,-0.0,-0.0,896.6069940349382,1122.9864574348387,0.0,-0.0,0.0,-0.0,1702.7873977917166,-0.0,0.0,0.0,-657.2070027594859,1123.5955056179848,0.0,1394.7109913730396,-0.0
20190130,-390.1351615380937,0.0,9541.72712990622,-0.0,-0.0,-332.6330532212816,-349.46236559139,0.0,741.7102966841044,0.0,0.0,1285.7667153805855,1443.8282195533961,0.0,-1599.6718621821162,-0.0,-0.0,622.3373353989118,-0.0,0.0,0.0,655.8372079796493,376.65985699692504,0.0,-756.6045066045091,-0.0
20190131,780.1616049038706,815.8825129181402,523.1548249539825,0.0,0.0,0.0,-0.0,0.0,788.2745526724905,0.0,0.0,2429.69235153027,5488.921374389576,0.0,-1804.7579983593093,-0.0,-0.0,-2895.1557601880804,-883.3922261484098,-0.0,0.0,1609.7822377682091,-2369.6703754815762,-0.0,874.6676656455481,-0.0
20190201,0.0,1278.2159369050946,11229.282427677585,2449.0785645004835,1536.643026004728,0.0,-160.29922522039948,0.0,-1585.5600709969917,-0.0,0.0,6081.943447751048,735.8788303993014,0.0,0.0,-0.0,0.0,233.42971409061641,-706.7137809187332,0.0,0.0,-599.6200758302516,188.6413110682398,-0.0,179.2471619199449,-0.0
20190211,1672.1491228070154,0.0,10090.149698122552,-1533.3421335063013,-1654.8463356974023,-0.0,1174.5869786489277,-0.0,2022.0096670031378,-0.0,-0.0,620.4849328398352,-724.6400593364401,0.0,-0.0,0.0,-0.0,-1236.7153914607693,0.0,-0.0,-0.0,-2404.5741114025377,-5065.667155730061,-0.0,0.0,-0.0
20190212,-1903.080404232476,-0.0,-5656.955021741367,189.34911242604704,0.0,0.0,-481.5451010529845,-0.0,-5456.685393301965,-116.48223645893364,-0.0,854.4420257789156,1751.2134767297666,-0.0,0.0,-0.0,-0.0,-541.3766434648106,-0.0,-0.0,0.0,895.01992968006,-1079.305490380102,32.894736842111485,135.18733101583524,0.0
20190213,-1779.4553788083042,-2192.8665785997473,-3111.0293975344,-0.0,-0.0,-0.0,428.7826147408698,-0.0,-1047.3120077040307,2444.703971475055,-0.0,-6324.1393183176515,-6987.032799389757,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-237.7779685937949,-0.0,2632.0119152768393,-2508.9271314399293,0.0
20190214,-55.43237250554424,-475.56142668427464,1430.933025964587,0.0,-0.0,-0.0,802.9978586723793,-780.031201248037,-947.0512268618152,-1755.9925751885464,-638.1991181248578,2220.052558580941,-244.20222321271575,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-714.4986159115292,-544.4646098003602,-530.0000735135795,-1928.6403085824452,0.0
